pubmed_id,title,abstract,authors,journal,publication_date,doi,fulltext_link,pmcid,access,updated_title,pdf_file,suggested_tags,webscraped_date,status,keywords
40310672,Multimodal Visualization and Explainable Machine Learning-Driven Markers Enable Early Identification and Prognosis Prediction for Symptomatic Aortic Stenosis and Heart Failure With Preserved Ejection Fraction After Transcatheter Aortic Valve Replacement: Multicenter Cohort Study.,"BACKGROUND: Currently, there is a paucity of literature addressing personalized risk stratification using multimodal data in patients with symptomatic aortic stenosis and heart failure with preserved ejection fraction (HFpEF) following transcatheter aortic valve replacement (TAVR).
OBJECTIVE: This study aimed to enhance the performance of risk assessment models in this patient population by developing a predictive model for adverse outcomes using various machine learning (ML) techniques.
METHODS: This multicenter cohort study included 326 patients diagnosed with severe AS and HFpEF who underwent TAVR between January 2017 and December 2023. Patients were allocated to training (n=195) and independent validation (n=131) sets based on hospital affiliation. A dual-phase feature selection process, combining least absolute shrinkage and selection operator logistic regression and the Boruta algorithm, was used to identify relevant variables from the multimodal dataset. A total of 5 ML model-decision trees, K-nearest neighbors, random forest, support vector machine, and extreme gradient boosting were used to construct a visualization and explainable predictive framework to elucidate model decision-making processes.
RESULTS: The primary features identified included age, N-terminal pro-brain natriuretic peptide, fasting blood glucose, triglyceride/high-density lipoprotein cholesterol ratio, triglyceride glucose index, triglyceride glucose-BMI index, atherogenic index of plasma index, and Apolipoprotein B. Among the 5 models, the support vector machine demonstrated the best predictive performance for major adverse cardiovascular and cerebrovascular events in patients with severe AS and HFpEF following TAVR, achieving an area under the curve of 0.756 (95% CI 0.631-0.881) in the independent validation set. The model exhibited good calibration and robust predictive power in both training and validation sets and demonstrated the highest net benefit in decision curve analysis compared to other models. To extract significant variables influencing the algorithm and ensure model appropriateness, we interpreted cohort and personalized model predictions using Shapley Additive Explanations values.
CONCLUSIONS: Our ML-based multimodal model, incorporating 8 readily accessible predictors, demonstrated robust predictive capability for 12 months of major adverse cardiovascular and cerebrovascular events risk. This model can be used to identify high-risk individuals with AS and HFpEF following TAVR, potentially aiding in risk stratification and personalized treatment strategies.","['Jun Wang', 'Jiajun Zhu', 'Hui Li', 'Shili Wu', 'Siyang Li', 'Zhuoya Yao', 'Tongjian Zhu', 'Bi Tang', 'Shengxing Tang', 'Jinjun Liu']",Journal of medical Internet research,2025-05-01,10.2196/70587,https://doi.org/10.2196/70587,,Paid,Multimodal Visualization and Explainable Machine Learning Driven Markers Enable Early Identification and Prognosis Prediction for Symptomatic Aortic Stenosis and Heart Failure With Preserved Ejection Fraction After Transcatheter Aortic Valve Replacement Multicenter Cohort Study WANG 2025,Not available,"['Markers Enable Early', 'Enable Early Identification', 'Learning-Driven Markers Enable', 'Aortic Valve Replacement', 'Symptomatic Aortic Stenosis', 'Transcatheter Aortic Valve', 'Preserved Ejection Fraction', 'Markers Enable', 'Enable Early', 'Early Identification']",2025-05-12,Pending,"['heart failure with preserved ejection fraction', 'interpretable models', 'machine learning', 'major adverse cardiovascular and cerebrovascular events.', 'symptomatic aortic stenosis', 'transcatheter aortic valve replacement']"
40308627,Comparative effectiveness of transcatheter vs surgical aortic valve replacement: A systematic review and meta-analysis.,"BACKGROUND: The management of severe symptomatic aortic stenosis has been revolutionized by transcatheter aortic valve replacement (TAVR), offering a minimally invasive alternative to surgical aortic valve replacement (SAVR). However, the comparative safety and efficacy of these interventions remain subjects of ongoing investigation.
AIM: To compare the clinical outcomes and safety of TAVR vs SAVR in patients with severe symptomatic aortic stenosis.
METHODS: A systematic review and meta-analysis were conducted according to PRISMA guidelines. Randomized controlled trials (RCTs) comparing TAVR and SAVR were identified from databases including PubMed, Scopus, and Web of Science up to May 31, 2024. Data were extracted on clinical outcomes, including mortality, procedural complications, and post-procedure adverse events. Risk ratios (RRs) with 95%CIs were calculated using a random-effects model.
RESULTS: A total of 10 RCTs were included. TAVR demonstrated a significantly lower risk of acute kidney injury (RR: 0.33; 95%CI: 0.25-0.44), major bleeding (RR: 0.37; 95%CI: 0.30-0.46), and new-onset atrial fibrillation (RR: 0.44; 95%CI: 0.34-0.57) compared to SAVR. However, TAVR was associated with higher risks of new permanent pacemaker implantation (RR: 3.49; 95%CI: 2.77-4.39), major vascular complications (RR: 2.47; 95%CI: 1.91-3.21), and paravalvular leaks (RR: 4.15; 95%CI: 3.14-5.48). Mortality at 30 days was comparable (RR: 0.95; 95%CI: 0.78-1.15), but long-term mortality was slightly higher with TAVR in some analyses (RR: 1.23; 95%CI: 1.01-1.49). Rates of stroke (RR: 0.97; 95%CI: 0.81-1.17) and myocardial infarction (RR: 0.91; 95%CI: 0.67-1.24) were similar between the groups.
CONCLUSION: TAVR offers a less invasive option with significant benefits in reducing acute kidney injury, major bleeding, and new-onset atrial fibrillation, making it particularly advantageous for high-risk surgical candidates. However, higher risks of permanent pacemaker implantation, vascular complications, and paravalvular leaks highlight the need for individualized patient selection and shared decision-making to optimize outcomes.","['Iman Moradi', 'Muhammad Saqlain Mustafa', 'Jannat Sardar Sheikh', 'Behrooz Shojai Rahnama', 'Matthew Fredericks', 'Anil Kumar Yennam', 'Mustafa Arain', 'Utsow Saha', 'Andrew Richard Ma', 'Adithya Nagendran', 'Moosa Bin Omer', 'Muhammad Armaghan', 'Diana Carolina Cortés Jaimes', 'Nagavenkata Lova Surya Vamsi Avinash Bojanki', 'Muhammad Ashir Shafique']",World journal of cardiology,2025-04-26,10.4330/wjc.v17.i4.104168,https://doi.org/10.4330/wjc.v17.i4.104168,PMC12038701,Free,Comparative effectiveness of transcatheter vs surgical aortic valve replacement A systematic review and meta analysis MORADI 2025,pdfs\Comparative effectiveness of transcatheter vs surgical aortic valve replacement A systematic review and meta analysis MORADI 2025.pdf,"['aortic valve replacement', 'Department of Medicine', 'surgical aortic valve', 'aortic valve', 'TAVR', 'transcatheter aortic valve', 'aortic', 'valve replacement', 'surgical aortic', 'Muhammad Saqlain Mustafa']",2025-05-12,Pending,"['Aortic stenosis', 'Meta-analysis', 'Surgical aortic valve replacement', 'Transcatheter aortic valve replacement', 'Treatment decision-making']"
40306846,Novel TAVR Device and Whole-Body Embolic Protection for Safe and Effective Bicuspid Aortic Valve Treatment.,No Abstract Found,"['Alessandro Sticchi', 'Dario Grassini', 'Giulia Costa', 'Paolo Spontoni', 'Marco Angelillis', 'Cristina Giannini', 'Marco De Carlo']",JACC. Cardiovascular interventions,2025-04-28,10.1016/j.jcin.2025.02.012,https://doi.org/10.1016/j.jcin.2025.02.012,,Paid,Novel TAVR Device and Whole Body Embolic Protection for Safe and Effective Bicuspid Aortic Valve Treatment STICCHI 2025,Not available,"['Aortic Valve Treatment', 'Effective Bicuspid Aortic', 'Bicuspid Aortic Valve', 'Whole-Body Embolic Protection', 'Valve Treatment', 'TAVR Device', 'Embolic Protection', 'Protection for Safe', 'Safe and Effective', 'Effective Bicuspid']",2025-05-12,Pending,"['TAVI', 'bicuspid', 'cerebral', 'safety', 'stroke']"
40306845,TAVR Underexpansion: From CT Diagnosis to Fluoroscopic Assessment and Optimization.,No Abstract Found,"['Jonathon A Leipsic', 'Ruurt A Jukema']",JACC. Cardiovascular interventions,2025-04-28,10.1016/j.jcin.2025.03.007,https://doi.org/10.1016/j.jcin.2025.03.007,,Paid,TAVR Underexpansion From CT Diagnosis to Fluoroscopic Assessment and Optimization LEIPSIC 2025,Not available,"['TAVR Underexpansion', 'Assessment and Optimization', 'Diagnosis to Fluoroscopic', 'Fluoroscopic Assessment', 'TAVR', 'Underexpansion', 'Optimization', 'Abstract Found', 'Diagnosis', 'Fluoroscopic']",2025-05-12,Pending,"['TAVR', 'computed tomography', 'underexpansion', 'valve degeneration']"
40306844,Clinical Impact of Midframe Underexpansion Following TAVR Using a Self-Expanding Transcatheter Heart Valve.,"BACKGROUND: The occurrence and clinical impact of transcatheter heart valve midframe underexpansion following transcatheter aortic valve replacement are not well understood.
OBJECTIVES: The aim of this study was to evaluate midframe underexpansion among patients treated with the self-expanding ACURATE neo2 device.
METHODS: This retrospective analysis included 604 patients (median age 82 years; Q1-Q3: 78-85 years; 61.4% women) from 2 European high-volume centers. Midframe underexpansion was assessed on postimplantation fluoroscopic images and defined as nonparallelism of commissure posts. The primary endpoint was a composite of all-cause mortality, stroke, or rehospitalization at 1 year.
RESULTS: Midframe underexpansion was identified in 13.9% of patients (84 of 604) and was associated with higher rates of the primary endpoint (33 of 84 [39.3%; 95% CI: 28.8%-50.5%] vs 54 of 520 [10.4%; 95% CI: 7.9%-13.3%]; P < 0.001) and each of its components. Furthermore, midframe underexpansion was independently associated with 1-year all-cause mortality (adjusted HR: 4.07; 95% CI: 2.26-7.33; P < 0.001). The only independent predictor of midframe underexpansion was the absence of postdilatation (adjusted OR: 5.76; 95% CI: 2.60-12.77; P < 0.001). Postdilatation significantly decreased the rate and extent of midframe underexpansion.
CONCLUSIONS: In this European cohort of ACURATE neo2 recipients, midframe underexpansion occurred in a minor proportion and was associated with poorer clinical outcomes through 1 year. Postdilatation effectively reduced the rate and extent of midframe underexpansion.","['Won-Keun Kim', 'Ole de Backer', 'Matthias Renker', 'Efstratios I Charitos', 'Chris Frawley', 'Yusuke Kobari', 'Mohamed Abdel-Wahab', 'Ahmed Abdelhafez', 'Niklas Lankisch', 'Darren Mylotte', 'Osama Soliman', 'Michael Joner', 'Helge Möllmann', 'Yeong-Hoon Choi', 'Samuel Sossalla']",JACC. Cardiovascular interventions,2025-04-28,10.1016/j.jcin.2025.02.013,https://doi.org/10.1016/j.jcin.2025.02.013,,Paid,Clinical Impact of Midframe Underexpansion Following TAVR Using a Self Expanding Transcatheter Heart Valve KIM 2025,Not available,"['Transcatheter Heart Valve', 'Midframe Underexpansion', 'heart valve midframe', 'valve midframe underexpansion', 'Self-Expanding Transcatheter Heart', 'Transcatheter Heart', 'Heart Valve', 'transcatheter aortic valve', 'Midframe', 'Underexpansion']",2025-05-12,Pending,"['ACURATE', 'TAVR', 'frame deformation', 'postdilatation', 'valve dysfunction', 'valve underexpansion']"
40305236,Management of difficult coronary anatomy during transcatheter aortic valve implantation: what are the key issues?,"PURPOSE OF REVIEW: Predicting and preventing coronary obstruction in transcatheter aortic valve replacement (TAVR) is crucial due to its high mortality risk.
RECENT FINDINGS: In native TAVR, predicting coronary obstruction requires assessing aortic cusp height, coronary artery height, valve-to-coronary distance, and leaflet calcium volume. The VIVID classification has been proposed for evaluating the risk of coronary obstruction in TAVR for failed bioprosthetic surgical valves. After TAVR with the Sapien 3 valve, the feasibility of redo TAVR and coronary access decreases with a shallower implantation of the initial Sapien 3. In redo TAVR of Sapien 3 within an Evolut valve, positioning the Sapien 3 outflow at node 4 improves redo TAVR feasibility and coronary accessibility compared to positioning at nodes 5 or 6. For valve sizing in redo TAVR with Sapien 3, in-vivo CT sizing results in smaller valve sizes than bench sizing, reducing coronary risk and improving redo TAVR feasibility. Leaflet modification and coronary stenting techniques and a dedicated leaflet-splitting device have been proposed to maintain coronary perfusion in high-risk cases.
SUMMARY: Coronary preservation in high-risk TAVR remains a significant challenge, requiring further research into preprocedural planning and leaflet modification strategies.","['Takayuki Onishi', 'Gilbert H L Tang']",Current opinion in cardiology,2025-04-25,10.1097/HCO.0000000000001229,https://doi.org/10.1097/HCO.0000000000001229,,Paid,Management of difficult coronary anatomy during transcatheter aortic valve implantation what are the key issues? ONISHI 2025,Not available,"['TAVR', 'redo TAVR', 'difficult coronary anatomy', 'transcatheter aortic valve', 'coronary', 'PURPOSE OF REVIEW', 'Sapien', 'redo TAVR feasibility', 'Management of difficult', 'key issues']",2025-05-12,Pending,"['coronary occlusion', 'coronary protection: redo transcatheter aortic valve replacement', 'leaflet modification', 'transcatheter aortic valve replacement']"
40301470,Risk factors and prognosis of silent cerebral infarction after transcatheter aortic valve replacement.,"The Valve Academic Research Consortium (VARC)-3 definition of silent cerebral infarction among neurologic events after transcatheter aortic valve replacement (TAVR) lacks clinical validation, yet its impact on postoperative in-hospital outcomes and long-term prognosis remains uncertain. This study aims to explore the perioperative related factors influencing the risk of SCI post-TAVR as defined by VARC-3 criteria, so as to identify high-risk individuals early and assess the effect of SCI on patient outcomes and one-year mortality following TAVR. This was a single-center study including 613 patients with severe aortic stenosis undergoing TAVR, with all data collected prospectively in a dedicated database.We compared clinical baseline data, preoperative imaging results, perioperative factors, and intraoperative variables between patients with and without SCI according to VARC-3. Multivariate logistic regression was used to identify risk factors associated with SCI. Propensity score matching (PSM) at a 1:2 ratio was employed based on fundamental characteristics such as age, gender, BMI, and medical history to minimize potential confounding. Post-matching, we analyzed differences in postoperative in-hospital outcomes and other results between the two groups. Survival times were compared using the Kaplan-Meier method, and survival curves were plotted. The log-rank test assessed statistical differences between the survival curves. Furthermore, univariate and multivariate Cox regression analyses were conducted to determine risk factors for one-year postoperative mortality. Out of 827 TAVR patients screened, 613 were included in the final analysis-471 in the SCI group and 142 in the non-SCI group-resulting in an incidence rate of 76.8% for SCI. The occurrence of post-induction hypotension was significantly higher in the SCI group compared to the non-SCI group (70.28% vs. 61.27%, P = 0.043). Multivariate logistic regression revealed that post-induction hypotension lasting less than 10 min (odds ratio [OR]: 1.73; 95% confidence interval [CI]: 1.13-3.26; P = 0.009), hypotension lasting more than 10 min (OR: 1.98; 95% CI: 1.18-3.33; P = 0.01), and postoperative tachyarrhythmia (OR: 1.98; 95% CI: 1.27-3.07; P = 0.002) were significant risk factors for developing SCI after TAVR. Following 1:2 PSM, 416 patients remained-274 in the SCI group and 142 in the non-SCI group. After matching, the SCI group had a notably higher incidence of postoperative delirium compared to the non-SCI group (9.12% vs. 2.82%; P = 0.017), and their one-year mortality rate was also elevated (5.47% vs. 0.70%; P = 0.016). Additionally, multivariate Cox regression analysis indicated that elevated preoperative creatinine levels (hazard ratio [HR]: 1.01; 95% CI: 1.01-1.02; P = 0.011), presence of SCI (HR: 10.81; 95% CI: 1.31-89.18; P = 0.027), Society of Thoracic Surgeons (STS) score greater than 7% (HR: 3.32; 95% CI: 1.07-10.33; P < 0.038), age 75 years or older (HR: 7.86; 95% CI: 1.01-14.47; P = 0.049), and a history of stroke (HR: 7.20; 95% CI: 2.32-22.35; P < 0.001) were independent risk factors for one-year mortality post-TAVR. Our findings suggest that post-induction hypotension and postoperative tachyarrhythmia are significant risk factors for SCI following TAVR as defined by VARC-3 criteria. Patients who developed SCI after TAVR exhibited higher rates of postoperative delirium and increased one-year mortality compared to those without this complication. Furthermore, factors such as elevated preoperative creatinine levels, an STS score above 7%, age of 75 years or older, and a prior history of stroke were associated with higher one-year mortality rates after TAVR. Given the negative impact of occult SCI on clinical outcomes, every effort should be made to reduce the risk of neurological complications after TAVR.","['Shuguang Wu', 'Yi Liu', 'Tingting Ni', 'Tao Lv', 'Yuanyuan Yao', 'Min Yan']",Scientific reports,2025-04-29,10.1038/s41598-025-99173-8,https://doi.org/10.1038/s41598-025-99173-8,PMC12041380,Free,Risk factors and prognosis of silent cerebral infarction after transcatheter aortic valve replacement WU 2025,pdfs\Risk factors and prognosis of silent cerebral infarction after transcatheter aortic valve replacement WU 2025.pdf,"['SCI', 'TAVR', 'SCI group', 'Risk factors', 'SCI group compared', 'silent cerebral infarction', 'factors', 'Risk', 'Academic Research Consortium', 'transcatheter aortic valve']",2025-05-12,Pending,"['Clinical outcomes', 'Mortality', 'Postoperative delirium', 'Risk factors', 'Silent cerebral infarction', 'Transcatheter aortic valve replacement', 'VARC-3']"
40300699,"Unilateral access in TF-TAVR: Promising innovation, but rigor and generalizability await validation, a letter to editor.",No Abstract Found,"['Zaroon Mazhar', 'Muiz Khan Tareen', 'Muhammad Ahmad Qureshi']",International journal of cardiology,2025-04-27,10.1016/j.ijcard.2025.133314,https://doi.org/10.1016/j.ijcard.2025.133314,,Paid,Unilateral access in TF TAVR Promising innovation but rigor and generalizability await validation a letter to editor MAZHAR 2025,Not available,"['Promising innovation', 'generalizability await validation', 'Unilateral access', 'access in TF-TAVR', 'await validation', 'letter to editor', 'Promising', 'Abstract Found', 'rigor and generalizability', 'generalizability await']",2025-05-12,Pending,[]
40298371,AI-based prediction of left bundle branch block risk post-TAVI using pre-implantation clinical parameters.,"BACKGROUND AND AIMS: Transcatheter Aortic Valve Implantation (TAVI) has revolutionized the treatment of severe aortic stenosis. Although its clinical efficacy is well established, the development of new-onset left bundle branch block (LBBB) following TAVI remains a frequent and concerning complication. This study aims to develop pre-implantation predictive models for new-onset LBBB after TAVI using both conventional machine learning (ML) algorithms and Large Language Models (LLMs).
METHODS: Of the 1113 patients who underwent TAVI over a 15-year period, 469 were included after excluding those with preexisting LBBB, pacing rhythm, or missing relevant data. Pre-procedural clinical parameters - such as valve type, valve size, patient demographics, and comorbidities - were analyzed. The dataset was split into training and testing sets. Several ML algorithms were employed, and performance was evaluated using accuracy, precision, and F1 score. Additionally, LLMs (GPT-3.5 and GPT-4) were assessed using Few-Shot and Chain of Thought (CoT) prompting.
RESULTS: New-onset persistent LBBB occurred in 15.29% of patients. Among ML models, XGBoost performed best. GPT-4 with CoT prompting demonstrated superior predictive performance compared to both conventional ML and GPT-3.5.
CONCLUSIONS: The current study establishes a predictive model leveraging pre-implantation parameters to anticipate the occurrence of new-onset left bundle branch block (LBBB) post-Transcatheter Aortic Valve Implantation (TAVI).
Transcatheter Aortic Valve Replacement (TAVR) is a less invasive procedure used to treat patients with severe narrowing of the aortic valve. While it has significantly improved patient outcomes, some individuals develop a new heart rhythm problem called left bundle branch block (LBBB) after the procedure. LBBB can affect the heart’s electrical system and, in some cases, lead to complications such as the need for a permanent pacemaker.This study aimed to predict which patients are most likely to develop LBBB before the TAVR procedure by using artificial intelligence (AI) models. We analyzed data from 469 patients and tested different machine learning techniques, including traditional AI models and large language models (LLMs) such as GPT-4. Our results showed that XGBoost, a machine learning algorithm, was the most accurate in predicting LBBB risk, while GPT-4 performed well when prompted using a specific reasoning approach (Chain of Thought method).These findings suggest that AI models can help identify high-risk patients before the procedure, allowing doctors to make better treatment decisions. However, further studies with larger patient groups are needed to confirm the accuracy of these predictions and improve personalized care for TAVR patients.","['Cheilas Vasileios', 'Filandrianos Giorgos', 'Martinos Antonios', 'Kostopoulou Anna']",Future cardiology,2025-04-29,10.1080/14796678.2025.2498866,https://doi.org/10.1080/14796678.2025.2498866,,Paid,AI based prediction of left bundle branch block risk post TAVI using pre implantation clinical parameters VASILEIOS 2025,Not available,"['Aortic Valve Implantation', 'left bundle branch', 'LBBB', 'Aortic Valve', 'bundle branch block', 'Transcatheter Aortic Valve', 'TAVI', 'bundle branch', 'Valve', 'Valve Implantation']",2025-05-12,Pending,"['LLMs', 'Transcatheter aortic valve replacement', 'aortic stenosis', 'artificial intelligence', 'individualized risk assessment', 'left bundle branch block', 'pre implantation predictors']"
40297162,"Current hotspot and study trend of transcatheter aortic valve replacement, a bibliometric analysis from 2009 to 2023.","INTRODUCTION: Transcatheter aortic valve replacement (TAVR), alternatively termed transcatheter aortic valve implantation (TAVI), represents a seminal advancement in cardiovascular interventions by obviating the necessity for open-heart surgery traditionally associated with surgical aortic valve replacement (SAVR). This technique entails percutaneous delivery of a bioprosthetic valve. Despite the surfeit of literature on TAVR over the past fifteen years, a bibliometric analysis is conspicuously absent.
METHOD: A query executed on the Web of Science Core Collection (WoSCC) on September 1, 2022, returned 8,359 articles and reviews pertinent to TAVR. Data interpretation leveraged Microsoft Excel, CiteSpace, and VOSviewer to illustrate trends and delineate focal points within the corpus of TAVR research.
RESULT: The analysis incorporated 8,359 articles and reviews on TAVR from January 1, 2009, to August 1, 2023. Publication volume expanded from 35 in 2009 to a pinnacle in 2020, reflecting a near thirty folds increase, with citations escalating from 56 in 2009 to 27,354 in 2021. The United States prevailed in scholarly output (Np = 3,015), citation frequency (Nc = 70,991, excluding self-citations), and academic impact (H-index = 120). Columbia University was distinguished by the highest number of publications (Np = 380), citations (Nc = 41,051), and H-index (84). Within the author community, Rodes-Cabau J was preeminent, with 260 publications and an equivalent citation index and H-index. Keywords such as ""balloon-expandable valve,"" ""coronary access,"" ""next-day discharge,"" ""conducti on disturbances,"" and ""coronary obstruction"" have surfaced as the lexicon of burgeoning research themes.
CONCLUSION: Investigation into TAVR has emerged as a major area of scholarly focus. The United States stands at the forefront of this research. Columbia University ranks as the preeminent institution in terms of publication output. Key research themes such as ""balloon-expandable valve,"" ""coronary access,"" and ""coronary obstruction"" are shaping up as current and prospective research hotspots, signaling potential areas for future study and innovation.","['Ping Lai', 'Dekuan Zhang', 'Jin-Hua Xue', 'Shuquan Xu', 'Kejun Tian', 'Hong-Zhou Zhang', 'Bei Wang', 'Yi-Ming Zhong', 'Yong-Ling Liao']",Frontiers in cardiovascular medicine,2025-05-12,10.3389/fcvm.2025.1411561,https://doi.org/10.3389/fcvm.2025.1411561,PMC12034703,Free,Current hotspot and study trend of transcatheter aortic valve replacement a bibliometric analysis from 2009 to 2023 LAI 2025,pdfs\Current hotspot and study trend of transcatheter aortic valve replacement a bibliometric analysis from 2009 to 2023 LAI 2025.pdf,"['transcatheter aortic valve', 'aortic valve replacement', 'aortic valve', 'transcatheter aortic', 'valve replacement', 'TAVR', 'aortic valve implantation', 'Gannan Medical University', 'valve', 'aortic']",2025-05-12,Pending,"['CiteSpace', 'VOSviewer', 'bibliometric analysis', 'research hotspot', 'transcatheter aortic valve replacement']"
40289515,Vascular Closure Devices for Large Bore Femoral Access After Transfemoral Transcatheter Aortic Valve Replacement: A Network Meta-Analysis.,"BACKGROUND AND AIMS: Large-bore femoral access is commonly required in transfemoral transcatheter aortic valve replacement (TF-TAVR), but vascular access complications remain prevalent, impacting patient outcomes. Various vascular closure devices (VCDs) are used for hemostasis, including the suture-based Prostar XL, Perclose ProGlide, and ProStyle, and the plug-based MANTA device. However, comprehensive comparative evidence on these VCDs, particularly single Perclose strategies, is lacking.
METHODS: A systematic review and network meta-analysis were conducted according to PRISMA guidelines. We included randomized and observational studies comparing the safety and efficacy of VCDs for large-bore femoral access closure in TF-TAVR patients. Primary outcomes included major vascular complications; secondary outcomes included major and minor bleeding, minor vascular complications, VCD failure, and all-cause mortality. Frequentist and Bayesian analyses were performed using a random-effects model, with additional subgroup analyses of single Perclose strategies.
RESULTS: Thirty-five studies comprising 16,503 patients met inclusion criteria. The single Perclose strategy, with or without adjunct Angio-Seal or FemoSeal, significantly reduced major vascular complications compared to dual Perclose (RR: 1.9, 95% CI [1.2-3.01]), MANTA (RR: 1.89, 95% CI [1.03-3.48]), and Prostar XL (RR: 3.46, 95% CI [1.94-6.18]). Among secondary outcomes, single Perclose also ranked highest in reducing minor complications and bleeding.
CONCLUSION: Single Perclose strategies, especially when combined with Angio-Seal, demonstrated superior safety and efficacy for large-bore femoral access closure following TF-TAVR. These findings support the need for further randomized trials to validate single Perclose as a primary approach in TF-TAVR vascular closure.","['Sunil Upadhaya', 'Alina Upreti', 'Kunal Gupta', 'Bella Gonzalez-Perez', 'Radia Ksayer', 'Pedro Cox-Alomar', 'Cristina Sanina', 'Anand Irimpen', 'Serdar Farhan', 'Jose Wiley']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-27,10.1002/ccd.31565,https://doi.org/10.1002/ccd.31565,,Paid,Vascular Closure Devices for Large Bore Femoral Access After Transfemoral Transcatheter Aortic Valve Replacement A Network Meta Analysis UPADHAYA 2025,Not available,"['Large Bore Femoral', 'Aortic Valve Replacement', 'Transcatheter Aortic Valve', 'Transfemoral Transcatheter Aortic', 'Large Bore', 'Bore Femoral Access', 'Valve Replacement', 'Transcatheter Aortic', 'Aortic Valve', 'Transfemoral Transcatheter']",2025-05-12,Pending,[]
40289335,Feasibility of standby ECMO with preset femoral vascular sheaths for high-risk transcatheter aortic valve replacement.,"ObjectiveVeno-arterial extracorporeal membrane oxygenation (VA-ECMO) can provide temporary circulatory and respiratory support allowing hemodynamic stabilization during high-risk transcatheter aortic valve replacement (TAVR). However, the optimal timing of VA-ECMO use in high-risk TAVR remains controversial. We aimed to report our experience using a novel standby ECMO strategy during high-risk TAVR.MethodsWe retrospectively evaluated consecutive patients who received high-risk TAVR with standby ECMO between March 1,2023 and March 1,2024 at the Beijing Anzhen Hospital. Small, 5F or 6F sheaths were placed in ipsilateral femoral vein and artery before TAVR procedures. The primary outcome of this study was survival to hospital discharge with good neurological recovery defined as cerebral performance category (CPC) 1-2.ResultsA total of 24 patients undergoing high-risk TAVR with standby ECMO were included. Six (25.0%) of the 24 patients with standby ECMO suffered from cardiogenic shock or cardiac arrest and required emergency VA-ECMO institution. The median (IQR) cannulation time was 8 (6-11) minutes, and the median (IQR) ECMO duration was 35 (24-48) hours. All of the 24 patients underwent successful TAVR procedures and survival to hospital discharge with CPC1-2.ConclusionsStandby ECMO with preset femoral vascular sheaths was feasible and effective for refractory cardiogenic shock and cardiac arrest during high-risk TAVR.","['Liangshan Wang', 'Yan Wang', 'Hongfu Fu', 'Xin Meng', 'Chenglong Li', 'Chunjing Jiang', 'Dong Guo', 'Bo Xu', 'Pengcheng Wang', 'Yu Li', 'Ming Jia', 'Hong Wang', 'Zhongtao Du']",Perfusion,2025-05-12,10.1177/02676591241263285,https://doi.org/10.1177/02676591241263285,,Paid,Feasibility of standby ECMO with preset femoral vascular sheaths for high risk transcatheter aortic valve replacement WANG 2025,Not available,"['aortic valve replacement', 'transcatheter aortic valve', 'high-risk transcatheter aortic', 'standby ECMO', 'high-risk TAVR', 'valve replacement', 'TAVR', 'ECMO', 'transcatheter aortic', 'aortic valve']",2025-05-12,Pending,"['femoral vascular sheath', 'high-risk', 'standby extracorporeal membrane oxygenation', 'transcatheter aortic valve', 'veno-arterial extracorporeal membrane oxygenation']"
