pubmed_id,title,abstract,authors,journal,publication_date,doi,fulltext_link,pmcid,access,updated_title,pdf_file,suggested_tags,webscraped_date,status,keywords
40393632,REdo transcatheter aortic VALVE implantation for the management of transcatheter aortic valve failure: Design and rationale of the REVALVE study.,"BACKGROUND: The expansion of transcatheter aortic valve implantation (TAVI) into younger and lower risk patients increases the likelihood of future reintervention on the valve due to bioprosthetic valve failure (BVF). However, little is known about the feasibility and outcomes of redo TAVI for BVF.
METHODS: REVALVE is an investigator-initiated, open-label, prospective registry, enrolling 300 patients undergoing redo TAVI in approximately 75 centres in 11 countries in Europe and the Middle East. The primary endpoint is REVALVE success at 30-days, adapted from the Valve Academic Research Consortium-3 (VARC-3) criteria and defined as the correct positioning of a single prosthetic heart valve into the proper anatomic location, intended performance of the valve (mean gradient <20 mmHg, peak velocity < 3.0 m/s, doppler velocity index ≥0.25, <moderate aortic regurgitation), and freedom from mortality, coronary obstruction, unplanned coronary revascularisation, and surgery or intervention related to the device. The co-primary endpoint is a composite of freedom from mortality, stroke, and re-hospitalisation for valve or procedure-related causes at 1 year. Clinical and echocardiographic follow-up will continue to 5 years. Parallel cohorts will include patients presenting with TAV BVF who are managed by surgical explantation and aortic valve replacement (AVR), or by optimal medical therapy. Sub-studies will investigate computer-simulated modelling prior to redo TAVI, post-implant coronary catheterisation, and post-procedure multi-slice computed tomography.
CONCLUSIONS: The REVALVE study is a prospective multi-centre study investigating the management of TAV failure by redo TAVI, with parallel cohorts treated by surgical AVR and optimal medical therapy.
CLINICAL TRIAL REGISTRATION: www.
CLINICALTRIALS: gov; NCT06557798.","['Daniel J Blackman', 'Suleman Aktaa', 'David Pickles', 'Mohamed Abdel-Wahab', 'Ole De Backer', 'Nicolas M Van Mieghem', 'Hendrik Treede', 'Uri Landes', 'Vinayak Bapat', 'David Hildick-Smith', 'Marco Barbanti']",International journal of cardiology,2025-05-18,10.1016/j.ijcard.2025.133400,https://doi.org/10.1016/j.ijcard.2025.133400,,Paid,REdo transcatheter aortic VALVE implantation for the management of transcatheter aortic valve failure Design and rationale of the REVALVE study BLACKMAN 2025,Not available,"['transcatheter aortic VALVE', 'Design and rationale', 'aortic VALVE implantation', 'redo TAVI', 'transcatheter aortic', 'REdo transcatheter aortic', 'aortic VALVE', 'VALVE', 'aortic valve failure', 'TAVI']",2025-05-27,Pending,"['BVF', 'REVALVE', 'Redo TAVI']"
40392447,The relationship between chronic expansion of self-expandable valves and paravalvular leakage in transcatheter aortic valve implantation.,"Paravalvular leakage (PVL) is a clinical concern in transcatheter aortic valve implantation (TAVI). Although PVL has been reported to gradually decrease after self-expandable valves (SEVs) implantation, the mechanism remains unclear. Furthermore, while gradual expansion of SEVs has been documented, studies assessing their morphological changes during the chronic phase are lacking. This study aims to evaluate whether SEVs expansion occurs during follow-up and if this expansion correlates with a reduction in PVL. We included 60 patients who underwent TAVI using SEVs (Evolut PRO/PRO+/FX) from October 2020 to August 2024. Morphological findings of SEVs were assessed using computed tomography (CT), and PVL was evaluated at discharge and chronic phase post-TAVI. PVL was graded on a five-point scale via transthoracic echocardiography, and the area ratio, defined as the ratio of the basal area of the implanted SEVs to that of phantom valves measured by CT, served as the index of SEVs expansion. Chronic expansion of SEVs was observed in all cases, with the area ratio increasing from 0.59 at discharge to 0.64 at the follow-up (P < 0.05). Among the 60 patients, 44 exhibited mild or greater PVL, with 17 showing improvement at the chronic phase. The degree of valve expansion (area ratio at chronic phase/area ratio at discharge) was significantly greater in the PVL improvement group compared to the non-improvement group (1.11 vs. 1.06, P < 0.05). This study demonstrates that SEVs expand during the chronic phase after TAVI, which could contribute to the reduction of PVL.","['Yuuki Muto', 'Daisuke Isomatsu', 'Yu Sato', 'Akihiko Sato', 'Takeshi Shimizu', 'Tomofumi Misaka', 'Masayoshi Oikawa', 'Atsushi Kobayashi', 'Akiomi Yoshihisa', 'Kazuhiko Nakazato', 'Takafumi Ishida', 'Hirofumi Sekino', 'Kenji Fukushima', 'Hiroshi Ito', 'Yasuchika Takeishi']",Cardiovascular intervention and therapeutics,2025-05-20,10.1007/s12928-025-01140-7,https://doi.org/10.1007/s12928-025-01140-7,PMC8837046,Free,The relationship between chronic expansion of self expandable valves and paravalvular leakage in transcatheter aortic valve implantation MUTO 2025,pdfs\The relationship between chronic expansion of self expandable valves and paravalvular leakage in transcatheter aortic valve implantation MUT.pdf,"['transcatheter aortic valve', 'PVL', 'transcatheter heart valves', 'aortic valve', 'Evolut PRO', 'transcatheter aortic', 'aortic valve implantation', 'valve', 'valves', 'Generation Transcatheter Aortic']",2025-05-27,Pending,"['Aortic stenosis', 'Computed tomography (CT)', 'Paravalvular leakage (PVL)', 'Transcatheter aortic valve implantation (TAVI)', 'Valve expansion']"
40391859,Impact of Periprocedural Statin Therapy on Mortality and Cardiovascular Outcomes in Transcatheter Aortic Valve Replacement: A Meta-Analysis and Meta-Regression.,"BACKGROUND: Transcatheter aortic valve replacement (TAVR) stands as a notable alternative to surgical valve replacement for severe aortic stenosis (AS). Despite the established benefits of statins in cardiovascular pathologies, their specific impact in patients with severe AS undergoing TAVR remains uncertain.
AIMS: Our meta-analysis aims to assess whether periprocedural statin therapy improves survival and outcomes post-TAVR, thus addressing this gap in literature.
METHODS: A comprehensive literature search using various databases with relevant keywords terms was conducted to identify studies on the impact of periprocedural statin therapy on TAVR outcomes. We assessed the primary outcome of all-cause mortality alongside various secondary outcomes including stroke/transient ischemic attack (TIA), myocardial infarction, acute kidney injury (AKI), 30-day mortality, in-hospital mortality, rehospitalization, cardiovascular complications, and pacemaker requirement. A random-effects model using Comprehensive Meta Analysis Software was employed to analyze the data for each outcome. Statistical significance was set at a p < 0.05.
RESULTS: Our analysis of 19 observational studies revealed that periprocedural statin therapy significantly reduces all-cause mortality following TAVR surgery (OR = 0.71, 95% CI: 0.61-0.83, p < 0.001). However, the influence of statins on other outcomes remains inconclusive. These outcomes include stroke/TIA (OR = 0.90, 95% CI: 0.68-1.19, p = 0.455), risk of MI (OR = 1.72, 95% CI: 0.73-4.04, p = 0.214), AKI (OR = 0.99, 95% CI: 0.75-1.31, p = 0.968), 30-day mortality (OR = 0.71, 95% CI: 0.46-1.10, p = 0.126), in-hospital mortality (OR = 0.42, 95% CI: 0.13-1.38, p = 0.151), rehospitalization (OR = 0.92, 95% CI: 0.66-1.29, p = 0.645), cardiovascular complications (OR = 1.12, 95% CI: 0.91-1.37, p = 0.297), and pacemaker requirement (OR = 0.83, 95% CI: 0.65-1.06, p = 0.133).
CONCLUSION: Our meta-analysis indicates a potentially promising role for periprocedural statin therapy in enhancing patient outcomes post-TAVR surgery. We found a notable association between statin therapy and a reduction in all-cause mortality. However, the effects on secondary outcomes did not reach statistical significance, which warrants further investigation through larger, well-designed, randomized controlled trials.","['Aman Goyal', 'Surabhi Maheshwari', 'Yusra Mashkoor', 'Ajeet Singh', 'Faryal Rafique', 'Abu Baker Sheikh', 'Kamna Bansal']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-05-20,10.1002/ccd.31607,https://doi.org/10.1002/ccd.31607,,Paid,Impact of Periprocedural Statin Therapy on Mortality and Cardiovascular Outcomes in Transcatheter Aortic Valve Replacement A Meta Analysis and Meta Regression GOYAL 2025,Not available,"['Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Valve Replacement', 'Transcatheter Aortic', 'Periprocedural Statin Therapy', 'Aortic Valve', 'surgical valve replacement', 'Statin Therapy', 'Periprocedural Statin', 'Statin']",2025-05-27,Pending,"['TAVI', 'TAVR', 'cardiology', 'complications', 'meta‐analysis', 'mortality', 'statins', 'transcatheter aortic valve replacement']"
40388768,Heyde syndrome: Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment - case report.,"RATIONALE: Aortic stenosis (AS) is currently the most frequent valve disorder. In addition, the angiodysplasias are the most common vascular malformations of the gastrointestinal tract. Heyde syndrome (HS) is a rare disease which links these 2 pathological conditions.
PATIENT CONCERNS: Currently, there are no clearly defined guidelines for the confirmation of HS diagnosis and for timing of aortic valve replacement in patients with confirmed HS, despite the fact that HS is connected with increased mortality and the need for numerous rehospitalizations and multiple blood transfusions. Therefore, the aim of this study was to report (our) first experiences with novel diagnostic method for acquired von Willebrand (vW) syndrome and transcatheter aortic valve replacement (TAVR) for treatment of HS.
DIAGNOSES: We report a case of a 68-year-old man who was diagnosed with HS with the use of semiautomatic vW factor multimer analysis.
INTERVENTIONS: A successful TAVR was used for treatment of AS.
OUTCOMES: After the interventional treatment of AS, the patient did not have a recurrence of the anemic syndrome.
LESSONS: This is a unique case of a patient with HS in whom semiautomatic vW factor multimer analysis was used for diagnosis of acquired vW syndrome together with TAVR procedure for HS treatment.","['Boris Focko', 'Zuzana Miertová', 'Ingrid Škorňová', 'Martin Hudec', 'Martin Jozef Péč', 'Jakub Jurica', 'Marek Cingel', 'Tomáš Bolek', 'Juraj Sokol', 'Petra Poliačiková', 'Marián Mokáň', 'Matej Samoš']",Medicine,2025-05-16,10.1097/MD.0000000000042486,https://doi.org/10.1097/MD.0000000000042486,PMC12091634,Free,Heyde syndrome Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment case report FOCKO 2025,pdfs\Heyde syndrome Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment case report FOCKO 2025.p.pdf,"['acquired von Willebrand', 'aortic valve', 'aortic valve replacement', 'von Willebrand syndrome', 'von Willebrand', 'multimer analysis', 'vWF multimer analysis', 'University Hospital Martin', 'factor multimer analysis', 'transcatheter aortic valve']",2025-05-27,Pending,"['Heyde syndrome', 'acquired von Willebrand syndrome', 'aortic stenosis', 'semiautomatic von Willebrand factor multimer analysis']"
40384343,Continuation Versus Interruption of Oral Anticoagulation During TAVI: A Systematic Review and Meta-Analysis Oral Anticoagulation Management in TAVI.,"Patients undergoing transcatheter aortic valve implantation (TAVI) often require long-term oral anticoagulation (OAC), but it is unclear whether to continue or interrupt OAC during the procedure. This meta-analysis compares clinical outcomes of continuing versus interrupting OAC during TAVI. PubMed, Embase, and Cochrane Central databases were searched from inception to September 2024 for studies comparing continuation versus interruption of OAC in patients undergoing TAVI with an indication for OAC, including vitamin K antagonists and direct oral anticoagulants. Risk ratios (RR) with 95% confidence intervals (CI) were pooled using a random-effects model. Sensitivity analysis was performed using the Hartung-Knapp-Sidik-Jonkman method. Three studies were included, one randomized controlled trial and two cohort studies, with 2773 patients, of whom 1314 (47.4%) continued OAC during TAVI. At a 30-day follow-up after TAVI, there were no significant differences between groups in all-cause mortality (RR 0.74; 95% CI 0.45-1.20; p = 0.22), any bleeding (RR 1.08; 95% CI 0.81-1.43; p = 0.60), and major bleeding (RR 0.90; 95% CI 0.67-1.21; p = 0.48). However, the continued OAC group was associated with a lower stroke rate (RR 0.65; 95% CI 0.42-1.01; p = 0.053), also attested after a sensitivity analysis (RR 0.65; 95% CI 0.47-0.90; p < 0.03). In patients with an indication for OAC undergoing TAVI, uninterrupted anticoagulation is associated with similar thrombotic and hemorrhagic outcomes compared to interrupted OAC. Stroke risk was lower in the continued OAC group, with a significant reduction, as demonstrated in sensitivity analysis.","['Jefferson Manoel Borges Martins', 'Rafael Dos Santos Borges', 'Giovanni Gosch Berton', 'Paula Larissa Ferreira Vieira', 'Pedro Antônio Machado Gomes de Sousa', 'Ana Livia Chaves Vieira', 'Christian Ken Fukunaga', 'Vanessa Karlinski Vizentin', 'Esthefani Monique Rodrigues Macedo', 'Camila Mota Guida']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-05-19,10.1002/ccd.31599,https://doi.org/10.1002/ccd.31599,,Paid,Continuation Versus Interruption of Oral Anticoagulation During TAVI A Systematic Review and Meta Analysis Oral Anticoagulation Management in TAVI MARTINS 2025,Not available,"['Oral Anticoagulation Management', 'Systematic Review', 'Oral Anticoagulation', 'Anticoagulation Management', 'Meta-Analysis Oral Anticoagulation', 'Continuation Versus Interruption', 'OAC', 'TAVI', 'long-term oral anticoagulation', 'OAC undergoing TAVI']",2025-05-27,Pending,"['direct oral anticoagulants', 'perioperative care', 'stroke', 'transcatheter aortic valve replacement', 'treatment interruption', 'vitamin K antagonists']"
40383183,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement: a systematic review and meta-analysis.,"BACKGROUND: Next day discharge (NDD) after transcatheter aortic valve replacement (TAVR) has been shown to be safe in appropriately selected patients and has since been implemented into clinical practice. As the demand for TAVR grows, improving its accessibility is crucial. Several studies have trialled same day discharge (SDD) after TAVR, but a review has not been performed.
METHODS: Five databases were searched. Baseline demographics, study characteristics and the assessment criteria used to determine eligibility for SDD were extracted and compared. Proportional meta-analysis was used to compare post-TAVI outcomes between SDD and NDD patients.
RESULTS: Six studies were included from 1734 screened articles. Of 3519 patients, 318 (9.0%) underwent SDD (mean age 78.2 ± 8.7 years; 59.3% male). Balloon-expanding valves were used in 91.6% of cases, and self-expanding valves in the remaining 8.4%. Patients that underwent SDD experienced lower rates of mortality (OR 0.104, 95% CI: 0.015 - 0.998), all-cause readmission (OR 0.194, 95% CI 0.052 - 0.717), cardiovascular readmissions (OR 0.155, 95% CI 0.026 - 0.971), and new pacemaker requirement (OR 0.167, 95% 0.028 - 0.995) at 30 days after TAVR, compared to patients that underwent NDD. There was no difference in rates of stroke (OR 0.407, 95% CI: 0.015 - 16.694) or major vascular complications (0.0% vs 0.0%).
CONCLUSIONS: Current evidence supports the safety and feasibility of SDD after elective, transfemoral TAVR in appropriately selected patients. Heterogeneity between eligibility criteria used to select patients for SDD, especially related to conduction disease, poses a barrier to implementation. Further research on self-expanding valves is needed.","['Princess Neila Litkouhi', 'Karan Rao', 'Alexandra Baer', 'Peter S Hansen', 'Ravinay Bhindi']",The Canadian journal of cardiology,2025-05-16,10.1016/j.cjca.2025.05.007,https://doi.org/10.1016/j.cjca.2025.05.007,,Paid,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement a systematic review and meta analysis LITKOUHI 2025,Not available,"['aortic valve replacement', 'undergoing transcatheter aortic', 'transcatheter aortic valve', 'transcatheter aortic', 'day discharge', 'SDD', 'TAVR', 'patients undergoing transcatheter', 'valve replacement', 'patients']",2025-05-27,Pending,[]
40375767,Leaflet modification techniques to mitigate coronary obstruction risk during transcatheter aortic valve implantation.,"Coronary obstruction is a rare but serious complication during transcatheter aortic valve implantation (TAVI), particularly in valve-in-valve procedures, which is associated with high mortality. This review explores various leaflet modification techniques designed to mitigate this risk. Among the most studied methods is Bioprosthetic or native Aortic Scallop Intentional Laceration to prevent Iatrogenic Coronary Artery obstruction (BASILICA), which uses transcatheter electrosurgery to lacerate the aortic valve leaflet and maintain coronary perfusion. Other promising techniques include ShortCut, a mechanical leaflet splitting device, and Undermining Iatrogenic Coronary Obstruction with Radiofrequency Needle (UNICORN), which utilises radiofrequency energy to achieve leaflet laceration. These approaches differ in their procedural complexity, equipment requirements, and clinical outcomes. Each technique's efficacy in preventing coronary obstruction is discussed, alongside the potential complications and the procedural challenges encountered in both native aortic valve and valve-in-valve settings. This review also highlights the importance of careful patient selection, advanced imaging techniques, and the need for further research to optimise these strategies.","['Sunny Goel', 'Richard Tanner', 'Kwong-Yue Eric Chan', 'Jaffar M Khan', 'Manish Vinayak', 'Stamatios Lerakis', 'Lucy M Safi', 'Sahil Khera', 'Parasuram Krishnamoorthy', 'Annapoorna S Kini', 'Samin K Sharma', 'George D Dangas', 'Gilbert H L Tang']",EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,2025-05-16,10.4244/EIJ-D-24-00972,https://doi.org/10.4244/EIJ-D-24-00972,PMC12063549,Paid,Leaflet modification techniques to mitigate coronary obstruction risk during transcatheter aortic valve implantation GOEL 2025,Not downloaded,"['aortic valve implantation', 'transcatheter aortic valve', 'aortic valve', 'coronary obstruction', 'valve implantation', 'Aortic Scallop Intentional', 'coronary', 'aortic', 'Iatrogenic Coronary Artery', 'transcatheter aortic']",2025-05-27,Pending,[]
40375761,Long-term structural valve deterioration after TAVI: insights from the EORP ESC Valve Durability TAVI Registry.,"BACKGROUND: Valve durability is a key consideration as the patient population eligible for transcatheter aortic valve implantation (TAVI) expands to include lower-risk and younger individuals who are expected to live many years after the procedure.
AIMS: This registry aimed to assess the incidence of long-term structural valve deterioration (SVD) beyond 5 years post-TAVI.
METHODS: Consecutive living patients who underwent TAVI up until 2014 using any commercially available transcatheter heart valve (THV) at 22 participant centres were enrolled in the European Valve Durability TAVI Registry. All patients underwent comprehensive echocardiographic assessments (61% were evaluated independently by a central core laboratory) within 6 months of enrolment and at least 5 years post-TAVI; SVD was defined according to Valve Academic Research Consortium 3 definitions.
RESULTS: A total of 597 patients (aged 79.6±7.1 years at the time of TAVI; 47.2% male, mean Society of Thoracic Surgeons score 5.0%) were included. At a median of 6.1 years of follow-up (interquartile range 5.2-7.3 years), the crude incidence of moderate/severe SVD was 9.5% (n=57; moderate: 6.2%, n=37; severe: 3.4%, n=20). Predictors of SVD identified by Cox regression analysis were use of an intra-annular THV (hazard ratio [HR] 38.44, 95% confidence interval [CI]: 10.8-136.3; p<0.001), a small THV size (HR 4.82, 95% CI: 2.42-9.60; p<0.001) and moderate/severe postprocedural paravalvular leak (HR 3.64, 95% CI: 1.59-8.32; p=0.002).
CONCLUSIONS: The incidence of moderate/severe SVD during long-term follow-up after TAVI is low, with severe SVD being even rarer than moderate SVD. SVD occurs more frequently in patients treated with older-generation intra-annular valves and in those with small-sized THVs.","['Cristina Giannini', 'Davide Capodanno', 'Gabor G Toth', 'Stephan Windecker', 'Stefanie Schüpke', 'Daniel J Blackman', 'Stéphane Noble', 'Hélène Eltchaninoff', 'Claudia Fiorina', 'Alaide Chieffo', 'Antonio L Bartorelli', 'Albrecht Schmidt', 'Ole De Backer', 'Martine Gilard', 'Elizabeth Curtis', ""Guillaume L'Official"", 'Erwan Donal', 'Cécile Laroche', 'Bernard Prendergast', 'Anna Sonia Petronio', 'On Behalf The European Valve Durability Tavi Registry Investigators']",EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,2025-05-16,10.4244/EIJ-D-24-00662,https://doi.org/10.4244/EIJ-D-24-00662,PMC12063547,Paid,Long term structural valve deterioration after TAVI insights from the EORP ESC Valve Durability TAVI Registry GIANNINI 2025,Not downloaded,"['EORP ESC Valve', 'ESC Valve Durability', 'EORP ESC', 'Durability TAVI Registry', 'Valve Durability TAVI', 'Valve Durability', 'Durability TAVI', 'European Valve Durability', 'ESC Valve', 'structural valve deterioration']",2025-05-27,Pending,[]
40372482,Mid- to long-term outcomes of covered balloon-expandable stent implantation for the management of vascular injuries in patients undergoing transfemoral transcatheter aortic valve implantation: the BE-SAFE Registry : for the RECOVER (REsults after percutaneous interventions with COVERed stents) Investigators.,"BACKGROUND AND AIMS: Vascular complications occur in a non-negligible proportion of transfemoral transcatheter aortic valve implantation (Tf-TAVI) procedures. There is only limited evidence regarding the efficacy and safety of covered balloon-expandable (CBE) stents in the management of Tf-TAVI related vascular complications. We aimed to investigate the efficacy and safety of CBE stent implantation to treat access-related vascular complications in patients undergoing Tf-TAVI.
METHODS: The present retrospective analysis included patients undergoing CBE stent implantation following Tf-TAVI from April 2012 to January 2023 at our centre. The primary endpoint was technical success defined as successful device delivery and implantation at the intended location with angiographic confirmation of vessel patency and absence of residual bleeding. Clinical outcomes and color Doppler ultrasonography findings were evaluated at discharge, 30 days and longest available follow-up.
RESULTS: Among 3331 Tf-TAVI procedures, 93 patients (2.8%) required covered stent implantation for the treatment of access related vascular complications. Technical success was achieved in 92 patients (98.9%). BeGraft and Atrium Advanta V12 CBE stents were implanted in 76 (81.7%) and 17 (18.3%) patients, respectively. Median clinical follow-up was 455 [304; 798] days, with both in-hospital and 30-days mortality equaling 4.3% and 1-year mortality 15.1%. Pre-discharge Doppler ultrasonography was performed in 98.9% patients, with normal findings in 79.8% and minor findings (such as pseudoaneurysm, non-flow-limiting dissection, arterio-venous fistula) in the remaining patients. Clinical follow-up was available in 96.2% patients; no cases of new-onset claudication, need for repeat surgical or transcatheter vascular interventions were recorded. Follow-up Doppler ultrasonography (54.4% patients) showed persistent patency and no signs of stent failure in all patients.
CONCLUSIONS: CBE stent implantation for the treatment of access site related vascular complications after Tf-TAVI is associated with excellent technical success rates, optimal short- to mid-term patency rates as well as satisfactory long-term clinical outcomes.","['Hector A Alvarez-Covarrubias', 'Martin Jurisic', 'Finn Syryca', 'Charlotte Duesmann', 'Costanza Pellegrini', 'Tobias Rheude', 'N Patrick Mayr', 'Niklas Altaner', 'Moritz Kühlein', 'Tobias Lenz', 'Edna Blum', 'Yousuke Taniguchi', 'Gjin Ndrepepa', 'Christian Thilo', 'Heribert Schunkert', 'Adnan Kastrati', 'Sebastian Kufner', 'Salvatore Cassese', 'Michael Joner', 'Erion Xhepa']",Clinical research in cardiology : official journal of the German Cardiac Society,2025-05-15,10.1007/s00392-025-02651-2,https://doi.org/10.1007/s00392-025-02651-2,PMC7578005,Paid,Mid to long term outcomes of covered balloon expandable stent implantation for the management of vascular injuries in patients undergoing transfemoral transcatheter aortic valve implantation the BE SAFE Registry for the RECOVER REsults after percutaneous interventions with COVERed stents Investigators ALVAREZ-COVARRUBIAS 2025,Not downloaded,"['CBE stent implantation', 'transcatheter aortic valve', 'BE-SAFE Registry', 'transfemoral transcatheter aortic', 'aortic valve implantation', 'Vascular complications', 'CBE stent', 'stent implantation', 'related vascular complications', 'patients']",2025-05-27,Pending,"['Covered balloon-expandable stent', 'Transcatheter aortic valve implantation', 'Transfemoral access', 'Vascular complication']"
40371611,Comparing Major Gastrointestinal Bleeding in Patients Receiving Edoxaban Versus Warfarin After Transcatheter Aortic Valve Replacement: Results From the Randomized ENVISAGE-TAVI AF Trial.,"BACKGROUND: Non-vitamin K oral anticoagulants are recommended over vitamin K antagonists in patients with nonvalvular atrial fibrillation (AF). However, the risk of gastrointestinal bleeding may be higher with non-vitamin K oral anticoagulants versus vitamin K antagonists. Patients after successful transcatheter aortic valve replacement (TAVR) who are elderly and frail have worse outcomes with major gastrointestinal bleeding (MGIB), including death. This study evaluated incidence, predictors, and impact of MGIB among patients with AF after successful TAVR.
METHODS: This on-treatment analysis of ENVISAGE-TAVI AF (Edoxaban Compared to Standard Care After Heart Valve Replacement Using a Catheter in Patients With Atrial Fibrillation) included patients who received ≥1 dose of the study drug. Demographic, clinical, and procedural characteristics were compared between patients with versus without an MGIB event. Cox multivariable regression analysis identified predictors of MGIB.
RESULTS: Of 1377 patients in this analysis, 83 (6.0%) experienced MGIB, with 56 (67.5%) of these patients receiving edoxaban. Patients with versus without MGIB were more likely to have undergone percutaneous coronary intervention ≤30 days before TAVR (9.6% versus 4.2%; P=0.03), a higher ejection fraction (mean±SD, 58.0±10.4 versus 55.3±11.5; P=0.04), and carotid artery disease (13.3% versus 6.6%; P=0.04). Edoxaban without dose adjustment versus vitamin K antagonist use (P=0.003), smoking (P=0.01), low hemoglobin levels (P<0.0001), and percutaneous coronary intervention ≤30 days before TAVR (P=0.01) emerged as predictors of MGIB.
CONCLUSIONS: In this ENVISAGE-TAVI AF subanalysis, MGIB occurred in 6.0% of patients with prevalent or incident AF undergoing TAVR, and those receiving edoxaban versus vitamin K antagonists had a higher risk of MGIB. A priori identification of risk factors for MGIB may help optimize outcomes for patients with AF undergoing TAVR.
REGISTRATION: URL: https://www.clinicaltrials.gov; unique identifier: NCT02943785.","['George D Dangas', 'Martin Unverdorben', 'Johny Nicolas', 'Christian Hengstenberg', 'Cathy Chen', 'Helge Möllmann', 'James Jin', 'Fayaz Shawl', 'Masanori Yamamoto', 'Shigeru Saito', 'Rainer Hambrecht', 'Anil Duggal', 'Nicolas M Van Mieghem']",Journal of the American Heart Association,2025-05-20,10.1161/JAHA.123.033321,https://doi.org/10.1161/JAHA.123.033321,,Paid,Comparing Major Gastrointestinal Bleeding in Patients Receiving Edoxaban Versus Warfarin After Transcatheter Aortic Valve Replacement Results From the Randomized ENVISAGE TAVI AF Trial DANGAS 2025,Not available,"['Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Edoxaban Versus Warfarin', 'Major Gastrointestinal Bleeding', 'Comparing Major Gastrointestinal', 'MGIB', 'Valve Replacement', 'Patients', 'Versus Warfarin', 'Gastrointestinal Bleeding']",2025-05-27,Pending,"['atrial fibrillation', 'edoxaban', 'major gastrointestinal bleeding', 'transcatheter aortic valve implantation']"
40371597,Anatomical and Functional Predictors of Permanent Pacemaker Implantation After Transcatheter Aortic Valve Implantation.,"BACKGROUND: High-degree atrioventricular block with the need for permanent pacemaker (PPM) implantation represents a frequent complication after transcatheter aortic valve implantation (TAVI). Extension of indication for TAVI toward subjects with lower surgical risk requires reduction of the likelihood for the need for PPM implantation. The aim of the current analysis was to identify predictors of the need for PPM implantation after TAVI.
METHODS AND RESULTS: In a cohort of 1500 consecutive patients without a PPM undergoing transfemoral TAVI, clinical and procedural characteristics as well as parameters derived from cardiac computed tomography, such as membranous septal length and calcium volumes of the aortic valve cusps and the left ventricular outflow tract were assessed. Median calcium volume of the aortic valve was 552 mm3 (interquartile range [IQR]: 340-811 mm3) in the group of subjects requiring a PPM, which was higher than in the group of subjects not requiring PPM implantation (455 mm3 [IQR: 245-723 mm3], Padj=0.001). The same was true for calcification of the noncoronary cusp (Padj=0.027), left coronary cusp (Padj=0.033), and right coronary cusp (Padj=0.006). In multivariable analysis, calcium volume of the noncoronary cusp (P=0.039; odds ratio [OR], 1.089 per 100 mm3), preexisting complete right bundle-branch block (P<0.001; OR, 9.402), and implantation of a self-expandable prosthesis (P<0.001; OR, 1.856) were significantly associated with PPM implantation after TAVI.
CONCLUSIONS: The current analysis offers a detailed examination of predictors for the need for PPM implantation after TAVI. Our results may contribute to improved risk stratification on the need for PPM implantation after TAVI.","['Susanne Jung', 'Markus Kondruweit', 'Mohamed Marwan', 'Stephan Achenbach']",Journal of the American Heart Association,2025-05-20,10.1161/JAHA.124.039020,https://doi.org/10.1161/JAHA.124.039020,,Paid,Anatomical and Functional Predictors of Permanent Pacemaker Implantation After Transcatheter Aortic Valve Implantation JUNG 2025,Not available,"['PPM implantation', 'Transcatheter Aortic Valve', 'Permanent Pacemaker Implantation', 'Aortic Valve Implantation', 'Anatomical and Functional', 'Permanent Pacemaker', 'PPM', 'Aortic Valve', 'Implantation', 'Transcatheter Aortic']",2025-05-27,Pending,"['atrioventricular block', 'cardiac computed tomography', 'permanent pacemaker', 'transcatheter aortic valve implantation']"
