_id,pubmed_id,title,abstract,authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],authors[7],authors[8],authors[9],authors[10],authors[11],authors[12],authors[13],authors[14],authors[15],authors[16],authors[17],authors[18],authors[19],authors[20],authors[21],authors[22],authors[23],authors[24],authors[25],authors[26],authors[27],authors[28],authors[29],authors[30],authors[31],authors[32],authors[33],authors[34],authors[35],authors[36],authors[37],authors[38],authors[39],authors[40],authors[41],authors[42],authors[43],authors[44],authors[45],authors[46],authors[47],authors[48],authors[49],journal,publication_date,doi,fulltext_link,pmcid,access,volume,issue,pages,updated_title,pdf_file,suggested_tags[0],suggested_tags[1],suggested_tags[2],suggested_tags[3],suggested_tags[4],suggested_tags[5],suggested_tags[6],suggested_tags[7],suggested_tags[8],suggested_tags[9],webscraped_date,status,moved,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],keywords[7],keywords[8],keywords[9],keywords[10]
6812ebd84ef6922f6d690752,40257239,LAMPOON Technique and Transapical Wire Externalization During Transcatheter Mitral Valve Replacement.,A 74-year-old woman with failed mitral surgical repair underwent transcatheter mitral valve-in-ring replacement. Pre-procedural assessment highlighted a substantial risk for valve misalignment and left ventricular outflow obstruction. Electrosurgical laceration of the anterior mitral leaflet to prevent outflow obstruction (LAMPOON) technique and transapical wire externalization for valve deployment were successfully employed to prevent these complications.,Elvis Brscic,Valentina Bernardini,Alfonso Agnino,Davide Cao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-21,10.1002/ccd.31545,https://doi.org/10.1002/ccd.31545,,Paid,,,,LAMPOON Technique and Transapical Wire Externalization During TMVR BRSCIC 2025,Not available,Transapical Wire Externalization,Mitral Valve Replacement,Transapical Wire,Transcatheter Mitral,Transcatheter Mitral Valve,Technique and Transapical,Wire Externalization,underwent transcatheter mitral,LAMPOON Technique,Valve Replacement,2025-04-30,,,LAMPOON,emory angle,left ventricular outflow obstruction,transapical wire externalization,transcatheter mitral valve replacement,,,,,,
6812ebd84ef6922f6d690753,40252069,Transcatheter Mitral Valve Replacement in Mixed Functional Mitral Regurgitation Addressing the Challenge of Minimal Neo-LVOT.,"BACKGROUND: Transcatheter mitral valve replacement (TMVR) is increasingly recognized as a viable therapeutic modality for complex mitral valve pathology, particularly in patients with intricate anatomical substrates.\nCASE SUMMARY: We present a 71-year-old woman with recurrent heart failure and severe mixed functional mitral regurgitation and a small neo-left ventricular outflow tract, at risk of left ventricular outflow tract obstruction. Given her surgical risk and complex anatomy, we chose TMVR with the Peijia HighLife Clarity valve, which features an ""open-window"" design to reduce left ventricular outflow tract obstruction risk. Post-procedure, the patient exhibited mild mitral regurgitation, stable hemodynamics, and significant clinical improvement.\nDISCUSSION: This case highlights TMVR's potential for treating complex mitral valve disease with challenging anatomy.",Cunjun Zhu,Yuan He,Rutao Wang,Rongzhen Zhang,Fangjun Mou,Xin Meng,Fei Li,Ling Tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-14,10.1016/j.jaccas.2025.103941,https://doi.org/10.1016/j.jaccas.2025.103941,,Paid,,,103941,TMVR in Mixed Functional MR Addressing the Challenge of Minimal Neo LVOT ZHU 2025,Not available,Addressing the Challenge,Challenge of Minimal,Transcatheter Mitral Valve,Mitral Regurgitation Addressing,Mixed Functional Mitral,Mitral Valve Replacement,Functional Mitral Regurgitation,Minimal Neo-LVOT,Transcatheter Mitral,Mitral Valve,2025-04-30,,,mitral valve,treatment,valve replacement,,,,,,,,
6812ebd94ef6922f6d690754,40250940,Kissing Balloon Dilatation of a Transcatheter Mitral Valve Replacement Within an Extra-Large D-Shaped Annuloplasty Ring.,Paravalvular leak (PVL) is a recognized complication of transcatheter mitral valve replacement when a circular transcatheter heart valve (THV) is implanted within a D-shaped annuloplasty ring. Here we present the use of a novel kissing balloon dilatation method to improve THV apposition within the annuloplasty ring and reduce PVL.,Harish Sharma,Mohsin Z S Ullah,Sagar N Doshi,M Adnan Nadir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-16,10.1016/j.jaccas.2025.103279,https://doi.org/10.1016/j.jaccas.2025.103279,,Paid,30,8,103279,Kissing Balloon Dilatation of a TMVR Within an Extra Large D Shaped Annuloplasty Ring SHARMA 2025,Not available,Mitral Valve Replacement,Transcatheter Mitral Valve,D-Shaped Annuloplasty Ring,Extra-Large D-Shaped Annuloplasty,Kissing Balloon Dilatation,Mitral Valve,Valve Replacement,Annuloplasty Ring,Transcatheter Mitral,D-Shaped Annuloplasty,2025-04-30,,,leaflet modification,paravalvular leak,transcatheter mitral valve replacement,valve-in-ring,,,,,,,
6812ebda4ef6922f6d690755,40240086,Beyond Rescue: The Role of Surgery in Heart Team-Guided Lifetime Management After M-TEER.,No Abstract Found,Sabine Bleiziffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Cardiovascular interventions,2025-04-14,10.1016/j.jcin.2025.03.006,https://doi.org/10.1016/j.jcin.2025.03.006,,Paid,18,7,924-926,Beyond Rescue The Role of Surgery in Heart Team Guided Lifetime Management After M TEER BLEIZIFFER 2025,Not available,Heart Team-Guided Lifetime,Team-Guided Lifetime Management,Role of Surgery,Surgery in Heart,Lifetime Management,Management After M-TEER,Heart Team-Guided,Team-Guided Lifetime,Rescue,Abstract Found,2025-04-30,,,mitral valve repair,mitral valve replacement,mitral valve surgery,transcatheter edge-to-edge repair,,,,,,,
6812ebdb4ef6922f6d690756,40216021,Mitral Valve Replacement Surgery to the Rescue: A Case Report of Multiple Failed Transcatheter Devices to Treat Mitral Regurgitation.,No Abstract Found,Veronica F Chan,Mathieu Castonguay,Doug Hayami,Richard Crowell,Wael Sumaya,Osama Elkhateeb,Jeremy Wood,Claudia Cote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Canadian journal of cardiology,2025-04-09,10.1016/j.cjca.2025.04.003,https://doi.org/10.1016/j.cjca.2025.04.003,,Paid,,,,Mitral Valve Replacement Surgery to the Rescue A Case Report of Multiple Failed Transcatheter Devices to Treat MR CHAN 2025,Not available,Valve Replacement Surgery,Multiple Failed Transcatheter,Failed Transcatheter Devices,Treat Mitral Regurgitation,Mitral Valve Replacement,Valve Replacement,Replacement Surgery,Case Report,Report of Multiple,Multiple Failed,2025-04-30,,,,,,,,,,,,,
6812ebee4ef6922f6d690757,40191633,Dysphagia following transcatheter mitral valve-in-ring replacement complicated by neo-left ventricular outflow tract obstruction: a case report.,"BACKGROUND: Neo-left ventricular outflow tract (LVOT) obstruction is a dreaded complication following transcatheter mitral valve replacement (TMVR). Dynamic LVOT obstruction has been reported to cause mechanical intravascular haemolysis due to red cell fragmentation. Intravascular haemolysis can result in a rare but well-described phenomenon in which patients experience dysphagia due to oesophageal spasm. This phenomenon is classically associated with paroxysmal nocturnal haemoglobinuria and has never been reported following TMVR.\nCASE SUMMARY: A 77-year-old female presented 8 days following TMVR with presyncope, dyspnoea, and severe dysphagia. Transthoracic echocardiography revealed neo-LVOT obstruction with trivial paravalvular mitral regurgitation. Doppler echocardiography revealed dynamic late-peaking LVOT obstruction with a peak gradient of 71 mmHg with Valsalva manoeuvre. Laboratory investigations demonstrated intravascular haemolytic anaemia. A barium swallow was performed revealing severe diffuse oesophageal spasm. Alternative causes of dysphagia were excluded, and a causal link between intravascular haemolysis and dysphagia was identified. Successful management of dynamic neo-LVOT obstruction, haemolytic anaemia, and dysphagia was achieved with beta blocker therapy and volume resuscitation. Serial echocardiography and barium swallow performed prior to discharge demonstrated resolution of LVOT obstruction and marked reduction in oesophageal spasm.\nDISCUSSION: To our knowledge, this is the first case report of TMVR complicated by reversible neo-LVOT obstruction with only trivial paravalvular regurgitation causing intravascular haemolysis and subsequent dysphagia. The management of dysphagia secondary to intravascular haemolysis due to neo-LVOT obstruction is challenging. This is because of the complex haemodynamic interplay between reduced oral intake, a high output state with anaemia, increased ventricular contractility, tachycardia, and worsening dynamic obstruction, all part of a vicious cycle (Summary figure).",Stephanie Sargent,Eddy Xiong,Katherine Lau,Owen Christopher Raffel,Kim Greaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European heart journal. Case reports,2025-04-30,10.1093/ehjcr/ytaf081,https://doi.org/10.1093/ehjcr/ytaf081,PMC11971513,Free,9,4,ytaf081,Dysphagia following transcatheter mitral ViR replacement complicated by neo LVOT obstruction a case report SARGENT 2025,pdfs\Dysphagia following transcatheter mitral ViR replacement complicated by neo LVOT obstruction a case report SARGENT 2025.pdf,LVOT obstruction,intravascular haemolysis,neo-LVOT obstruction,obstruction,Dynamic LVOT obstruction,Dysphagia,LVOT,TMVR,intravascular haemolysis due,intravascular,2025-04-30,rejected,,Case report,Dysphagia,Echocardiography,Intravascular haemolysis,Neo-LVOT obstruction,Trans-septal mitral-valve-in-ring,Transcatheter mitral valve replacement,,,,
6812ebf04ef6922f6d690758,40191629,Surgical bailout for underexpanded transcatheter mitral valve replacement: addressing hemodynamic challenges.,No Abstract Found,Chadi Aludaat,Arnaud Gay,Quentin Landolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,European heart journal. Case reports,2025-04-30,10.1093/ehjcr/ytaf143,https://doi.org/10.1093/ehjcr/ytaf143,PMC11971475,Free,9,4,ytaf143,Surgical bailout for underexpanded TMVR addressing hemodynamic challenges ALUDAAT 2025,pdfs\Surgical bailout for underexpanded TMVR addressing hemodynamic challenges ALUDAAT 2025.pdf,transcatheter heart valve,transcatheter mitral valve,Abstract Found European,heart valve,mitral valve replacement,valve,European Heart Journal,addressing hemodynamic challenges,Found European Heart,Rouen University Hospital,2025-04-30,rejected,true,,,,,,,,,,,
6812ebf04ef6922f6d690759,40185609,From Repair to Replacement: Ring Detachment and Secondary Annular Injury During Transcatheter Mitral Valve-in-Ring Procedure.,"OBJECTIVE: The present case portrays an infrequent complication of transcatheter mitral valve replacement (TMVR) in a patient with a previous surgical mitral valve repair with ring annuloplasty and an Alfieri stitch, who developed mitral stenosis and heart failure.\nKEY STEPS: After transseptal puncture, balloon atrial septostomy and mitral balloon valvuloplasty were performed. The transcatheter valve was positioned and deployed through a partial dehiscence on the anterior aspect of the prosthetic ring, probably caused by the balloon valvuloplasty or undetected in the preprocedural imaging assessment. This led to prosthetic ring detachment and dislocation, native annular tearing, migration of the transcatheter prosthesis, and subsequent hemodynamic collapse requiring open surgery.\nPOTENTIAL PITFALLS: In TMVR, prosthesis misalignment or malposition may cause annular stress during deployment and tearing of the native annulus, prosthesis embolization from suboptimal anchoring, and cardiac tamponade from left ventricular rupture, often requiring emergency surgical intervention.",Andrés Felipe Ochoa-Díaz,María Carolina Manzur-Barbur,Luis Enrique Giraldo,Nicolas Ariza-Ordoñez,Yilmar Meza-González,Darío Echeverri,Jaime Cabrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-02,10.1016/j.jaccas.2025.103404,https://doi.org/10.1016/j.jaccas.2025.103404,,Paid,30,7,103404,From Repair to Replacement Ring Detachment and Secondary Annular Injury During Transcatheter Mitral ViR Procedure OCHOA-DÍAZ 2025,Not available,Secondary Annular Injury,mitral valve replacement,Detachment and Secondary,mitral valve repair,Secondary Annular,Annular Injury,transcatheter mitral valve,Transcatheter Mitral,Ring Detachment,prosthetic ring detachment,2025-04-30,,,cardiac surgical procedures,mitral valve annuloplasty,mitral valve stenosis,,,,,,,,
6812ebf14ef6922f6d69075a,40185603,Transfemoral Transseptal Mitral Valve-in-Valve-in-Valve of a Degenerated Transcatheter in Surgical Bioprosthesis.,"OBJECTIVE: The authors describe a transcatheter mitral valve-in-valve-in-valve (VIVIV) for the correction of a degenerated transcatheter in a surgical bioprosthesis, a challenging interventional scenario that will be increasingly frequent in the near future.\nKEY STEPS: The key steps taken were as follows: preprocedural planning integrating data from transesophageal echocardiogram, cardiac computed tomography, and 3mensio reconstruction (Pie Medical Imaging); transfemoral transseptal VIVIV performed with EchoNavigator system (Philips) guidance; Sapien Ultra 3 26-mm valve (Edwards Lifesciences) delivered with buddy balloon maneuvers to uncage the valve from the atrial struts of the previously implanted valve; and atrial septal defect occlusion with the Amplatzer ASO 24 mm (Abbott Cardiovascular).\nPOTENTIAL PITFALLS: The inability to advance the prosthesis into the ventricle, irreversible hemodynamic collapse, residual high transmitral mean gradient because of impingment of the 3 valves, residual paravalvular leaks, and left ventricular outflow tract obstruction.\nTAKE-HOME MESSAGES: Mitral VIVIV procedures represent a viable option for patients with prohibitive surgical risk and a degenerated transcatheter in surgical bioprostheses. Success hinges on adequate preprocedural planning and a thorough understanding of bailout techniques to minimize failure and prevent major complications.",Maria Federica Crociani,Carlo Di Mario,Miroslava Stolcova,Niccolò Ciardetti,Alessio Mattesini,Silvia Maiani,Giulia Nardi,Francesca Maria Di Muro,Raffaele Mandarano,Francesco Meucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Case reports,2025-04-02,10.1016/j.jaccas.2025.103398,https://doi.org/10.1016/j.jaccas.2025.103398,,Paid,30,7,103398,TF Transseptal Mitral ViV in Valve of a Degenerated Transcatheter in Surgical Bioprosthesis CROCIANI 2025,Not available,Degenerated Transcatheter,Transfemoral Transseptal Mitral,transfemoral transseptal VIVIV,Surgical Bioprosthesis,Pie Medical Imaging,Transfemoral Transseptal,transseptal VIVIV performed,Mitral VIVIV procedures,transcatheter mitral,Transseptal Mitral,2025-04-30,,,echocardiography,mitral valve,valve replacement,,,,,,,,
6812ebf14ef6922f6d69075b,40109243,Transcatheter Mitral Valve Replacement With Atrial Fixation for Treatment of Atrial Functional Mitral Regurgitation.,"BACKGROUND: Many patients with atrial functional mitral regurgitation are not suitable candidates for surgery or transcatheter repair. For transcatheter mitral valve replacement, a common contraindication is the risk of left ventricular outflow tract obstruction, particularly in patients with atrial functional mitral regurgitation, who have characteristically small left ventricles. Herein, we examine the outcomes of transcatheter mitral valve replacement using the AltaValve system, which employs atrial fixation thus minimizing left ventricular outflow tract obstruction risk.\nMETHODS: Patients with severe, symptomatic mitral regurgitation who were treated in the AltaValve early feasibility study or on the basis of a compassionate use exemption. The definition of atrial functional mitral regurgitation required the presence of: (1) severe mitral regurgitation; (2) atrial fibrillation; (3) normal left ventricular size; (4) left ventricular ejection fraction ≥50%; and (5) absence of organic mitral disease. Procedural outcomes, 30-day survival, and echo findings are reported.\nRESULTS: Fourteen patients (71% women, mean age 77.9 years, Society of Thoracic Surgeons Predicted Risk of Mortality score 5.4%) were treated, including 11 via transseptal delivery and 3 via a transapical approach. Technical success and mitral regurgitation reduction from severe to none/trace were achieved in all cases. There were no cases of left ventricular outflow tract obstruction. All-cause mortality at 30 days was 14% (2/14). Class III/IV New York Heart Association status was reduced from 79% at baseline to 0% at 30 days. At 30 days, 11 of 12 surviving patients had an available echocardiogram; mitral regurgitation severity was trace/none in 90.9% (10/11) and mild in 9.1% (1/11).\nCONCLUSIONS: The AltaValve system shows promising early procedural and clinical results for the unique anatomy of patients with atrial functional mitral regurgitation. Long-term clinical studies to demonstrate the benefit of this system are warranted.",John T Saxon,Philippe Genereux,Vlasis Ninios,Thomas Waggoner,Naeem Tahirkheli,Marek Grygier,Krzysztof Wrobel,Matti Adam,Georg Nickenig,Tsuyoshi Kaneko,Paul Sorajja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Circulation. Cardiovascular interventions,2025-04-30,10.1161/CIRCINTERVENTIONS.124.014985,https://doi.org/10.1161/CIRCINTERVENTIONS.124.014985,,Paid,18,4,e014985,TMVR With Atrial Fixation for Treatment of Atrial Functional MR SAXON 2025,Not available,Atrial Functional Mitral,Functional Mitral Regurgitation,Mitral Valve Replacement,Atrial Functional,Mitral Regurgitation,Transcatheter Mitral Valve,Functional Mitral,Mitral,Mitral Valve,Atrial,2025-04-30,rejected,,cardiac valves,heart valve prosthesis implantation,mitral valve,stroke volume,,,,,,,
6812ebf24ef6922f6d69075c,40047757,"Transcatheter Mitral Valve Replacement in Severe Mitral Annular Calcification: BATMAN and ROBIN, the Dynamic Duo.",No Abstract Found,Sami Alnasser,Thomas Attumalil,Mohammed Alkasab,Alex Patrascu,Yazeed Almalki,Geraldine Ong,David Latter,Neil P Fam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACC. Cardiovascular interventions,2025-04-14,10.1016/j.jcin.2025.01.431,https://doi.org/10.1016/j.jcin.2025.01.431,,Paid,18,7,948-949,TMVR in Severe MAC BATMAN and ROBIN the Dynamic Duo ALNASSER 2025,Not available,Mitral Annular Calcification,Mitral Valve Replacement,Severe Mitral Annular,Transcatheter Mitral Valve,BATMAN and ROBIN,Annular Calcification,Dynamic Duo,Valve Replacement,Replacement in Severe,Mitral Valve,2025-04-30,,,MAC,MR,TMVR,transseptal,,,,,,,
6812ebf34ef6922f6d69075d,39940113,Alcohol Septal Ablation for Left Ventricle Outflow Tract Obstruction Prevention Before Transcatheter Mitral Valve Replacement Procedure: Computed Tomography Analysis Series.,"BACKGROUND: Left ventricle outflow tract obstruction (LVOTO) is the main limitation of transcatheter mitral valve replacement (TMVR) procedure occurring in 7%-9% of cases and responsible of 25% TMVR screen failures.\nAIMS: We aim to assess the alcohol septal ablation (ASA) effect on LVOTO risk before TMVR by multistage cardiac computed tomography (CT).\nMETHODS: Patients indicated for TMVR procedure using Sapiens 3 Prosthesis with high LVOTO risk were enrolled in the study. ASA was the first choice technique to reduce this risk based on multiple and staged cardiac CT screening.\nRESULTS: Out of 29 consecutive TMVR procedures conducted in our center between March 2021 and April 2023, nine patients presented high LVOTO risk and were enrolled in our study. The main risk factor retained was a reduced predicted NeoLVOT surface 89 mm2 [66-135] (< 170 mm2). Most procedures were valve in MAC and all patients underwent at least one ASA. CT control showed a significant increase by 95% in the predicted NeoLVOT surface: 174 mm2 [121-240]; p = 0.012 compared to the baseline value. There were no significant paraprosthesis leakage or LVOTO found on TTE according to the MVARC criteria. Cardiac CT showed a larger than predicted final NeoLVOT surface: 215 mm2 [175-317]; p = 0.018. One patient died after ASA, and two others during the first year of follow-up. Survivors had significant symptom relief (p = 0.046) and a decreased PASP (38 mmHg [32-47] vs. 54 mmHg [46-62.5]; p = 0.028).\nCONCLUSIONS: Multistage CT analysis shows that ASA is effective in high LVOTO-risk patients undergoing TMVR.",Ayoub Belfekih,Alaa Masri,Aurélie Veugeois,Christelle Diakov,Khalil Mahmoudi,Sophie Ribeyrolles,Zoheir Mami,Clemence Roig,Nicolas Amabile,Christophe Caussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-30,10.1002/ccd.31446,https://doi.org/10.1002/ccd.31446,,Paid,105,5,1241-1250,Alcohol Septal Ablation for Left Ventricle Outflow Tract Obstruction Prevention Before TMVR Procedure CT Analysis Series BELFEKIH 2025,Not available,Left Ventricle Outflow,Tract Obstruction Prevention,Ventricle Outflow Tract,Outflow Tract Obstruction,Transcatheter Mitral Valve,Mitral Valve Replacement,Tomography Analysis Series,Left Ventricle,Alcohol Septal Ablation,Obstruction Prevention,2025-04-30,rejected,,LVOT obstruction,TMVR,alcohol septal ablation,,,,,,,,
6812ebf64ef6922f6d69075e,39838219,Transcatheter management of residual mitral regurgitation after transcatheter edge-to-edge repair: a systematic review.,"BACKGROUND: Treatment of residual mitral regurgitation (MR) with different percutaneous devices after transcatheter edge-to-edge repair (TEER) has been reported as an alternative option to reclipping or surgery. This review aims at describing the different transcatheter strategies available and their results when managing residual MR after TEER.\nMETHODS: A literature search was undertaken across Pubmed, ScienceDirect, SciELO, DOAJ, and Cochrane library databases, to identify article reporting patients with post-TEER residual MR managed by a transcatheter approach that did not involve only the implantation of new clips.\nRESULTS: From 439 deduplicated studies, 24 articles ultimately met the inclusion criteria. Fifteen described an occluder device implantation, 12 with an Amplatzer and 3 with a Cardioform. The most feared complications were hemolysis and device embolization. Three cases of transcatheter annuloplasty were reported in patients with residual functional MR. An electrosurgical detachment of the TEER device from the anterior mitral leaflet (ELASTA-Clip) before mitral valve replacement was reported in 6 articles.\nCONCLUSIONS: Transcatheter procedures addressing residual MR after TEER in carefully selected patients are feasible in experienced centers. Outcomes are promising despite some technical issues. Percutaneous strategies and related complications should be anticipated using multimodality imaging.",Massimo Baudo,Besart Cuko,Julien Ternacle,Serge Sicouri,Olivier Busuttil,Paolo Denti,Cosmo Godino,Carlo De Vincentiis,Basel Ramlawi,Lionel Leroux,Thomas Modine,Altin Palloshi,Francesco Maisano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardiovascular intervention and therapeutics,2025-04-30,10.1007/s12928-025-01091-z,https://doi.org/10.1007/s12928-025-01091-z,PMC7242512,Free,40,2,255-267,Transcatheter management of residual MR after TEER a systematic review BAUDO 2025,pdfs\Transcatheter management of residual MR after TEER a systematic review BAUDO 2025.pdf,mitral valve,mitral valve repair,Transcatheter mitral valve,MitraClip,mitral,valve,MitraClip repair,Recurrent Severe,initial successful MitraClip,successful MitraClip repair,2025-04-30,rejected,,Annuloplasty,ELASTA-Clip,MitraClip,Mitral valve,Occluder,Transcatheter,,,,,
6812ebfb4ef6922f6d69075f,39638983,Transcatheter mitral valve replacement in failed surgical annuloplasty ring with Impella support.,No Abstract Found,Daisuke Hachinohe,Ryo Horita,Shah Sagar,Ryo Ohtake,Hidemasa Shitan,Kazuki Mizutani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardiovascular intervention and therapeutics,2025-04-30,10.1007/s12928-024-01068-4,https://doi.org/10.1007/s12928-024-01068-4,PMC11910387,Free,40,2,443-444,TMVR in failed surgical annuloplasty ring with Impella support HACHINOHE 2025,pdfs\TMVR in failed surgical annuloplasty ring with Impella support HACHINOHE 2025.pdf,Abstract Found Vol.,Transcatheter mitral valve,Impella,mitral valve replacement,mitral valve,Impella support,Creative Commons,Creative Commons licence,mitral,surgical annuloplasty ring,2025-04-30,rejected,,Edwards SAPIEN 3 Ultra RESILIA,Failed ring,IMPELLA,TMVI,Transcatheter mitral valve interventions,Valve-in-ring,,,,,
6812ebff4ef6922f6d690760,40298961,Safety of Direct Oral Anticoagulants in Transcatheter Pulmonary Valves: A Pediatric Institution's Experience.,"Transcatheter pulmonary valve replacement (TPVR) is associated with an increased risk of valve leaflet thrombosis and leaflet dysfunction requiring thromboprophylaxis. The use of direct oral anticoagulants (DOACs) in pediatric patients with TPVRs is currently off-label without established data on safety and efficacy. The primary objective was a composite safety score consisting of clinically relevant non-major bleeding, major bleeding, bleeding-related re-admission, and medication discontinuation. The secondary objective consisted of the individual components of the composite score, in addition to valve thrombosis as represented by increasing transvalvular gradient by echocardiogram and valve complication requiring re-intervention. A single center, retrospective, descriptive study of pediatric patients who underwent TPVR placement. Patients were included in this study if they were less than 18 years old and received a DOAC in addition to low dose aspirin (standard of care) post procedure for thromboprophylaxis. Thirty-one patients were identified, of which 21 were males (68%) with a median age of 14 years (IQR: 13, 16) and median weight of 49 kg (IQR: 49, 60). Of the 31 patients, 4 (13%) met the composite outcome with all 4 patients having minor bleeding (13%), and one patient requiring hospital readmission for a minor bleed (3.2%). There were no major bleeds or bleeding-related deaths. No patients developed a valve thrombosis or valve complication requiring re-intervention. DOACs may be safe in pediatric patients after TPVR. No patients experienced major bleeding, and only one had clinically relevant non-major bleeding. Further evaluation of pediatric DOAC use, dosing, and long-term benefits of thromboprophylaxis in TPVR should be evaluated.",Daniela Barisano,Gwen Nance,Ashish Saini,Michelle E Gleason,Dennis Kim,Gary M Woods,Joshua W Branstetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pediatric cardiology,2025-04-29,10.1007/s00246-025-03880-y,https://doi.org/10.1007/s00246-025-03880-y,PMC4875919,Free,,,,Safety of Direct Oral Anticoagulants in Transcatheter Pulmonary Valves A Pediatric Institution's Experience BARISANO 2025,pdfs\Safety of Direct Oral Anticoagulants in Transcatheter Pulmonary Valves A Pediatric Institutions Experience BARISANO 2025.pdf,Pediatric Institution Experience,Institution Experience,patients,Dabigatran,valve,dabigatran group,Transcatheter Pulmonary Valves,study,Transcatheter Pulmonary,valve replacement,2025-04-30,rejected,,Apixaban,Congenital heart disease (CHD),Direct oral anticoagulant (DOAC),Rivaroxaban,Transcatheter pulmonary valve replacement (TPVR),,,,,,
6812ebff4ef6922f6d690761,40289492,Hybrid Transcatheter Pulmonary Valve Replacement With SAPIEN S3 Following Right Ventricular Outflow Tract Reduction Using Tricuspid Annuloplasty Rings.,"We describe a novel variation of hybrid TPVR using a tricuspid annuloplasty ring which can be considered for patients with very large RVOT, short pulmonary artery, and limited vascular access and to avoid the risk of cardiopulmonary bypass. The utilization of Carpentier-Edwards Physio Tricuspid annuloplasty ring can reduce the size of the RVOT and at the same time the ring served as an effective docking site for the implantation of the SAPIEN S3 (Edwards Lifesciences). All three reported cases showed satisfactory immediate hemodynamic and clinical outcomes as well as at mid-term follow up.",Mann Chandavimol,Piya Samankatiwat,Alisa Limsuwan,Tawai Ngernsritrakul,Jamil Aboulhosn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-04-27,10.1002/ccd.31551,https://doi.org/10.1002/ccd.31551,,Paid,,,,Hybrid Transcatheter Pulmonary Valve Replacement With SAPIEN S3 Following RVOT Reduction Using Tricuspid Annuloplasty Rings CHANDAVIMOL 2025,Not available,Ventricular Outflow Tract,Outflow Tract Reduction,Transcatheter Pulmonary Valve,Pulmonary Valve Replacement,tricuspid annuloplasty ring,Hybrid Transcatheter Pulmonary,Valve Replacement,Ventricular Outflow,Outflow Tract,Tract Reduction,2025-04-30,approved,,congenital heart disease,pulmonic valve intervention,transcatheter heart valve intervention,,,,,,,,
